UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
PI,22,02539,Caraúbas do Piauí,5755
PI,22,02554,Caridade do Piauí,5162
PI,22,02604,Castelo do Piauí,19663
PI,22,02653,Caxingó,5657
PI,22,02703,Cocal,29209
PI,22,02711,Cocal de Telha,5034
PI,22,02729,Cocal dos Alves,6569
PI,22,02737,Coivaras,4233
PI,22,02752,Colônia do Gurguéia,6287
PI,22,02778,Colônia do Piauí,7088
PI,22,02802,Conceição do Canindé,5063
PI,22,02851,Coronel José Dias,4305
PI,22,02901,Corrente,28275
PI,22,03008,Cristalândia do Piauí,7454
PI,22,03107,Cristino Castro,10772
PI,22,03206,Curimatá,11552
PI,22,03230,Currais,4968
PI,22,03255,Curralinhos,4527
PI,22,03271,Curral Novo do Piauí,5185
PI,22,03305,Demerval Lobão,16998
PI,22,03354,Dirceu Arcoverde,7238
PI,22,03404,Dom Expedito Lopes,6421
PI,22,03420,Domingos Mourão,4138
PI,22,03453,Dom Inocêncio,9335
PI,22,03503,Elesbão Veloso,13786
PI,22,03602,Eliseu Martins,4435
PI,22,03701,Esperantina,42510
PI,22,03750,Fartura do Piauí,5414
PI,22,03800,Flores do Piauí,4508
PI,22,03859,Floresta do Piauí,2364
PI,22,03909,Floriano,64150
PI,22,04006,Francinópolis,4517
PI,22,04105,Francisco Ayres,4494
PI,22,04154,Francisco Macedo,2986
PI,22,04204,Francisco Santos,8366
PI,22,04303,Fronteiras,10382
PI,22,04352,Geminiano,5587
PI,22,04402,Gilbués,11166
PI,22,04501,Guadalupe,10478
PI,22,04550,Guaribas,4350
PI,22,04600,Hugo Napoleão,3562
PI,22,04659,Ilha Grande,9501
PI,22,04709,Inhuma,15259
PI,22,04808,Ipiranga do Piauí,9620
PI,22,04907,Isaías Coelho,7886
PI,22,05003,Itainópolis,10980
PI,22,05102,Itaueira,10493
PI,22,05151,Jacobina do Piauí,5715
PI,22,05201,Jaicós,17811
PI,22,05250,Jardim do Mulato,4251
PI,22,05276,Jatobá do Piauí,4568
PI,22,05300,Jerumenha,4600
PI,22,05359,João Costa,3031
PI,22,05409,Joaquim Pires,14175
PI,22,05458,Joca Marques,5535
PI,22,05508,José de Freitas,44391
PI,22,05516,Juazeiro do Piauí,5311
PI,22,05524,Júlio Borges,5499
PI,22,05532,Jurema,4505
PI,22,05540,Lagoinha do Piauí,3029
PI,22,05557,Lagoa Alegre,8449
PI,22,05565,Lagoa do Barro do Piauí,5146
PI,22,05573,Lagoa de São Francisco,6449
PI,22,05581,Lagoa do Piauí,5009
PI,22,05599,Lagoa do Sítio,4575
PI,22,05607,Landri Sales,5311
PI,22,05706,Luís Correia,31775
PI,22,05805,Luzilândia,26204
PI,22,05854,Madeiro,8218
PI,22,05904,Manoel Emídio,5314
PI,22,05953,Marcolândia,8783
PI,22,06001,Marcos Parente,4848
PI,22,06050,Massapê do Piauí,5215
PI,22,06100,Matias Olímpio,10875
PI,22,06209,Miguel Alves,33071
PI,22,06308,Miguel Leão,1352
PI,22,06357,Milton Brandão,6678
PI,22,06407,Monsenhor Gil,10455
PI,22,06506,Monsenhor Hipólito,7751
PI,22,06605,Monte Alegre do Piauí,10910
PI,22,06654,Morro Cabeça no Tempo,4458
PI,22,06670,Morro do Chapéu do Piauí,6547
PI,22,06696,Murici dos Portelas,10139
PI,22,06704,Nazaré do Piauí,6729
PI,22,06720,Nazária,10706
PI,22,06753,Nossa Senhora de Nazaré,5406
PI,22,06803,Nossa Senhora dos Remédios,8732
PI,22,06902,Novo Oriente do Piauí,6178
PI,22,06951,Novo Santo Antônio,2886
PI,22,07009,Oeiras,39545
PI,22,07108,Olho D'Água do Piauí,2725
PI,22,07207,Padre Marcos,6481
PI,22,07306,Paes Landim,4174
PI,22,07355,Pajeú do Piauí,3041
PI,22,07405,Palmeira do Piauí,5048
PI,22,07504,Palmeirais,13480
PI,22,07553,Paquetá,3878
PI,22,07603,Parnaguá,10289
PI,22,07702,Parnaíba,169552
PI,22,07751,Passagem Franca do Piauí,4220
PI,22,07777,Patos do Piauí,5461
PI,22,07793,Pau D'Arco do Piauí,3972
PI,22,07801,Paulistana,21601
PI,22,07850,Pavussu,3698
PI,22,07900,Pedro II,39039
PI,22,07934,Pedro Laurentino,2514
PI,22,07959,Nova Santa Rita,4147
PI,22,08007,Picos,86228
PI,22,08106,Pimenteiras,11528
PI,22,08205,Pio IX,17947
PI,22,08304,Piracuruca,29849
PI,22,08403,Piripiri,67676
PI,22,08502,Porto,12312
PI,22,08551,Porto Alegre do Piauí,2391
PI,22,08601,Prata do Piauí,3098
PI,22,08650,Queimada Nova,8936
PI,22,08700,Redenção do Gurguéia,8563
PI,22,08809,Regeneração,17418
PI,22,08858,Riacho Frio,4241
PI,22,08874,Ribeira do Piauí,4114
PI,22,08908,Ribeiro Gonçalves,6215
PI,22,09005,Rio Grande do Piauí,5868
PI,22,09104,Santa Cruz do Piauí,5928
PI,22,09153,Santa Cruz dos Milagres,3466
PI,22,09203,Santa Filomena,6209
PI,22,09302,Santa Luz,5425
PI,22,09351,Santana do Piauí,4174
PI,22,09377,Santa Rosa do Piauí,4690
PI,22,09401,Santo Antônio de Lisboa,5938
PI,22,09450,Santo Antônio dos Milagres,2189
PI,22,09500,Santo Inácio do Piauí,3719
PI,22,09559,São Braz do Piauí,4451
PI,22,09609,São Félix do Piauí,2885
PI,22,09658,São Francisco de Assis do Piauí,5703
PI,22,09708,São Francisco do Piauí,5404
PI,22,09757,São Gonçalo do Gurguéia,3019
PI,22,09807,São Gonçalo do Piauí,4944
PI,22,09856,São João da Canabrava,4306
PI,22,09872,São João da Fronteira,5615
PI,22,09906,São João da Serra,6233
PI,22,09955,São João da Varjota,4443
PI,22,09971,São João do Arraial,8443
PI,22,10003,São João do Piauí,22036
PI,22,10052,São José do Divino,4906
PI,22,10102,São José do Peixe,3320
PI,22,10201,São José do Piauí,6732
PI,22,10300,São Julião,6135
PI,22,10359,São Lourenço do Piauí,4497
PI,22,10375,São Luis do Piauí,2329
PI,22,10383,São Miguel da Baixa Grande,2304
PI,22,10391,São Miguel do Fidalgo,2870
PI,22,10409,São Miguel do Tapuio,17902
PI,22,10508,São Pedro do Piauí,14046
PI,22,10607,São Raimundo Nonato,40784
PI,22,10623,Sebastião Barros,3228
PI,22,10631,Sebastião Leal,4572
PI,22,10656,Sigefredo Pacheco,9631
PI,22,10706,Simões,14650
PI,22,10805,Simplício Mendes,14342
PI,22,10904,Socorro do Piauí,4184
PI,22,10938,Sussuapara,6345
PI,22,10953,Tamboril do Piauí,3029
PI,22,10979,Tanque do Piauí,2330
PI,22,11001,Teresina,902644
PI,22,11100,União,47707
PI,22,11209,Uruçuí,26501
PI,22,11308,Valença do Piauí,22920
PI,22,11357,Várzea Branca,5173
PI,22,11407,Várzea Grande,4515
PI,22,11506,Vera Mendes,3271
PI,22,11605,Vila Nova do Piauí,2979
PI,22,11704,Wall Ferraz,4117
CE,23,00101,Abaiara,10282
CE,23,00150,Acarape,14306
CE,23,00200,Acaraú,68758
CE,23,00309,Acopiara,46215
CE,23,00408,Aiuaba,14220
CE,23,00507,Alcântaras,11754
CE,23,00606,Altaneira,6970
CE,23,00705,Alto Santo,14418
CE,23,00754,Amontada,44342
CE,23,00804,Antonina do Norte,7484
CE,23,00903,Apuiarés,13219
CE,23,01000,Aquiraz,84737
CE,23,01109,Aracati,78752
CE,23,01208,Aracoiaba,26696
CE,23,01257,Ararendá,11485
CE,23,01307,Araripe,20223
CE,23,01406,Aratuba,11459
CE,23,01505,Arneiroz,7619
CE,23,01604,Assaré,22212
CE,23,01703,Aurora,24267
CE,23,01802,Baixio,5832
CE,23,01851,Banabuiú,17654
CE,23,01901,Barbalha,80217
CE,23,01950,Barreira,23351
CE,23,02008,Barro,19669
CE,23,02057,Barroquinha,14977
CE,23,02107,Baturité,36978
CE,23,02206,Beberibe,55666
CE,23,02305,Bela Cruz,34441
CE,23,02404,Boa Viagem,52169
CE,23,02503,Brejo Santo,53778
CE,23,02602,Camocim,65031
CE,23,02701,Campos Sales,26082
CE,23,02800,Canindé,77207
CE,23,02909,Capistrano,17760
CE,23,03006,Caridade,16419
CE,23,03105,Cariré,18075
CE,23,03204,Caririaçu,27482
CE,23,03303,Cariús,17333
CE,23,03402,Carnaubal,17758
CE,23,03501,Cascavel,76365
CE,23,03600,Catarina,9577
CE,23,03659,Catunda,10817
CE,23,03709,Caucaia,375730
CE,23,03808,Cedro,22678
CE,23,03907,Chaval,12805
CE,23,03931,Choró,12380
CE,23,03956,Chorozinho,20763
CE,23,04004,Coreaú,21438
CE,23,04103,Crateús,79809
CE,23,04202,Crato,138232
CE,23,04236,Croatá,18007
CE,23,04251,Cruz,31847
CE,23,04269,Deputado Irapuan Pinheiro,9172
CE,23,04277,Ereré,6393
CE,23,04285,Eusébio,80304
CE,23,04301,Farias Brito,18557
CE,23,04350,Forquilha,25127
CE,23,04400,Fortaleza,2574412
CE,23,04459,Fortim,18052
CE,23,04509,Frecheirinha,16362
CE,23,04608,General Sampaio,6924
CE,23,04657,Graça,14174
CE,23,04707,Granja,55633
CE,23,04806,Granjeiro,4960
CE,23,04905,Groaíras,11313
CE,23,04954,Guaiúba,25085
CE,23,05001,Guaraciaba do Norte,44294
CE,23,05100,Guaramiranga,5819
CE,23,05209,Hidrolândia,18225
CE,23,05233,Horizonte,79934
CE,23,05266,Ibaretama,12191
CE,23,05308,Ibiapina,24649
CE,23,05332,Ibicuitinga,11979
CE,23,05357,Icapuí,22367
CE,23,05407,Icó,64802
CE,23,05506,Iguatu,102251
CE,23,05605,Independência,24530
CE,23,05654,Ipaporanga,11937
CE,23,05704,Ipaumirim,12441
CE,23,05803,Ipu,42968
CE,23,05902,Ipueiras,38285
CE,23,06009,Iracema,14411
CE,23,06108,Irauçuba,24751
CE,23,06207,Itaiçaba,7779
CE,23,06256,Itaitinga,70679
CE,23,06306,Itapajé,49086
CE,23,06405,Itapipoca,137892
CE,23,06504,Itapiúna,18228
CE,23,06553,Itarema,45465
CE,23,06603,Itatira,21087
CE,23,06702,Jaguaretama,17625
CE,23,06801,Jaguaribara,10656
CE,23,06900,Jaguaribe,35124
CE,23,07007,Jaguaruana,33070
CE,23,07106,Jardim,28707
CE,23,07205,Jati,8100
CE,23,07254,Jijoca de Jericoacoara,27662
CE,23,07304,Juazeiro do Norte,303004
CE,23,07403,Jucás,24591
CE,23,07502,Lavras da Mangabeira,32123
CE,23,07601,Limoeiro do Norte,62285
CE,23,07635,Madalena,17264
CE,23,07650,Maracanaú,249684
CE,23,07700,Maranguape,108937
CE,23,07809,Marco,27064
CE,23,07908,Martinópole,11232
CE,23,08005,Massapê,39633
CE,23,08104,Mauriti,47406
CE,23,08203,Meruoca,15749
CE,23,08302,Milagres,26860
CE,23,08351,Milhã,14635
CE,23,08377,Miraíma,14736
CE,23,08401,Missão Velha,38767
CE,23,08500,Mombaça,38649
CE,23,08609,Monsenhor Tabosa,17664
CE,23,08708,Morada Nova,65323
CE,23,08807,Moraújo,8516
CE,23,08906,Morrinhos,23608
CE,23,09003,Mucambo,14009
CE,23,09102,Mulungu,10993
CE,23,09201,Nova Olinda,15960
CE,23,09300,Nova Russas,32014
CE,23,09409,Novo Oriente,29043
CE,23,09458,Ocara,25218
CE,23,09508,Orós,20019
CE,23,09607,Pacajus,74825
CE,23,09706,Pacatuba,85873
CE,23,09805,Pacoti,11442
CE,23,09904,Pacujá,6345
CE,23,10001,Palhano,9671
CE,23,10100,Palmácia,10339
CE,23,10209,Paracuru,41447
CE,23,10258,Paraipaba,33896
CE,23,10308,Parambu,32816
CE,23,10407,Paramoti,10528
CE,23,10506,Pedra Branca,42257
CE,23,10605,Penaforte,9308
CE,23,10704,Pentecoste,39715
CE,23,10803,Pereiro,15869
CE,23,10852,Pindoretama,24607
CE,23,10902,Piquet Carneiro,17202
CE,23,10951,Pires Ferreira,10952
CE,23,11009,Poranga,12423
CE,23,11108,Porteiras,17745
CE,23,11207,Potengi,8926
CE,23,11231,Potiretama,6129
CE,23,11264,Quiterianópolis,20506
CE,23,11306,Quixadá,88483
CE,23,11355,Quixelô,16992
CE,23,11405,Quixeramobim,85797
CE,23,11504,Quixeré,21607
CE,23,11603,Redenção,28359
CE,23,11702,Reriutaba,19059
CE,23,11801,Russas,74582
CE,23,11900,Saboeiro,14036
CE,23,11959,Salitre,17220
CE,23,12007,Santana do Acaraú,32043
CE,23,12106,Santana do Cariri,17388
CE,23,12205,Santa Quitéria,41647
CE,23,12304,São Benedito,49829
CE,23,12403,São Gonçalo do Amarante,57499
CE,23,12502,São João do Jaguaribe,5792
CE,23,12601,São Luís do Curu,10962
CE,23,12700,Senador Pompeu,25143
CE,23,12809,Senador Sá,7519
CE,23,12908,Sobral,215286
CE,23,13005,Solonópole,18736
CE,23,13104,Tabuleiro do Norte,32044
CE,23,13203,Tamboril,25331
CE,23,13252,Tarrafas,7626
CE,23,13302,Tauá,64255
CE,23,13351,Tejuçuoca,17626
CE,23,13401,Tianguá,86137
CE,23,13500,Trairi,61516
CE,23,13559,Tururu,15457
CE,23,13609,Ubajara,34312
CE,23,13708,Umari,6993
CE,23,13757,Umirim,17804
CE,23,13807,Uruburetama,21279
CE,23,13906,Uruoca,14243
CE,23,13955,Varjota,18660
CE,23,14003,Várzea Alegre,40771
CE,23,14102,Viçosa do Ceará,62609
RN,24,00109,Acari,10865
RN,24,00208,Açu,58906
RN,24,00307,Afonso Bezerra,11149
RN,24,00406,Água Nova,3028
RN,24,00505,Alexandria,14042
RN,24,00604,Almino Afonso,4806
RN,24,00703,Alto do Rodrigues,12857
RN,24,00802,Angicos,11973
RN,24,00901,Antônio Martins,6738
RN,24,01008,Apodi,37390
RN,24,01107,Areia Branca,24643
RN,24,01206,Arês,13657
RN,24,01305,Campo Grande,10045
RN,24,01404,Baía Formosa,9098
RN,24,01453,Baraúna,28268
RN,24,01503,Barcelona,4103
RN,24,01602,Bento Fernandes,4920
RN,24,01651,Bodó,2363
RN,24,01701,Bom Jesus,10279
RN,24,01800,Brejinho,12603
RN,24,01859,Caiçara do Norte,6474
RN,24,01909,Caiçara do Rio do Vento,3359
RN,24,02006,Caicó,63339
RN,24,02105,Campo Redondo,10504
RN,24,02204,Canguaretama,30806
RN,24,02303,Caraúbas,20161
RN,24,02402,Carnaúba dos Dantas,8267
RN,24,02501,Carnaubais,10010
RN,24,02600,Ceará-Mirim,83009
RN,24,02709,Cerro Corá,11322
RN,24,02808,Coronel Ezequiel,5241
RN,24,02907,Coronel João Pessoa,4315
RN,24,03004,Cruzeta,8238
RN,24,03103,Currais Novos,42930
RN,24,03202,Doutor Severiano,7253
RN,24,03251,Parnamirim,269298
RN,24,03301,Encanto,6252
RN,24,03400,Equador,5476
RN,24,03509,Espírito Santo,10936
RN,24,03608,Extremoz,66993
RN,24,03707,Felipe Guerra,6458
RN,24,03756,Fernando Pedroza,3029
RN,24,03806,Florânia,10528
RN,24,03905,Francisco Dantas,2763
RN,24,04002,Frutuoso Gomes,4231
RN,24,04101,Galinhos,2160
RN,24,04200,Goianinha,28212
RN,24,04309,Governador Dix-Sept Rosado,12239
RN,24,04408,Grossos,10251
RN,24,04507,Guamaré,15947
RN,24,04606,Ielmo Marinho,11903
RN,24,04705,Ipanguaçu,14539
RN,24,04804,Ipueira,2090
RN,24,04853,Itajá,7531
RN,24,04903,Itaú,5452
RN,24,05009,Jaçanã,8051
RN,24,05108,Jandaíra,6748
RN,24,05207,Janduís,4834
RN,24,05306,Januário Cicco,8836
RN,24,05405,Japi,5231
RN,24,05504,Jardim de Angicos,2493
RN,24,05603,Jardim de Piranhas,14416
RN,24,05702,Jardim do Seridó,11952
RN,24,05801,João Câmara,34768
RN,24,05900,João Dias,2093
RN,24,06007,José da Penha,5964
RN,24,06106,Jucurutu,18286
RN,24,06155,Jundiá,3859
RN,24,06205,Lagoa d'Anta,6733
RN,24,06304,Lagoa de Pedras,7577
RN,24,06403,Lagoa de Velhos,2633
RN,24,06502,Lagoa Nova,16126
RN,24,06601,Lagoa Salgada,8619
RN,24,06700,Lajes,10108
RN,24,06809,Lajes Pintadas,4939
RN,24,06908,Lucrécia,3579
RN,24,07005,Luís Gomes,9286
RN,24,07104,Macaíba,86433
RN,24,07203,Macau,28384
RN,24,07252,Major Sales,4067
RN,24,07302,Marcelino Vieira,8092
RN,24,07401,Martins,8411
RN,24,07500,Maxaranguape,10534
RN,24,07609,Messias Targino,4404
RN,24,07708,Montanhas,11774
RN,24,07807,Monte Alegre,23843
RN,24,07906,Monte das Gameleiras,2343
RN,24,08003,Mossoró,278034
RN,24,08102,Natal,785368
RN,24,08201,Nísia Floresta,33949
RN,24,08300,Nova Cruz,35534
RN,24,08409,Olho d'Água do Borges,3748
RN,24,08508,Ouro Branco,5071
RN,24,08607,Paraná,4046
RN,24,08706,Paraú,3659
RN,24,08805,Parazinho,4940
RN,24,08904,Parelhas,22179
RN,24,08953,Rio do Fogo,10672
RN,24,09100,Passa e Fica,11406
RN,24,09209,Passagem,3222
RN,24,09308,Patu,11245
RN,24,09332,Santa Maria,4992
RN,24,09407,Pau dos Ferros,31975
RN,24,09506,Pedra Grande,3729
RN,24,09605,Pedra Preta,2499
RN,24,09704,Pedro Avelino,6345
RN,24,09803,Pedro Velho,14197
RN,24,09902,Pendências,12536
RN,24,10009,Pilões,3010
RN,24,10108,Poço Branco,12619
RN,24,10207,Portalegre,7842
RN,24,10256,Porto do Mangue,5357
RN,24,10306,Serra Caiada,11146
RN,24,10405,Pureza,9707
RN,24,10504,Rafael Fernandes,5647
RN,24,10603,Rafael Godeiro,3008
RN,24,10702,Riacho da Cruz,2741
RN,24,10801,Riacho de Santana,4243
RN,24,10900,Riachuelo,7627
RN,24,11007,Rodolfo Fernandes,4349
RN,24,11056,Tibau,5674
RN,24,11106,Ruy Barbosa,3266
RN,24,11205,Santa Cruz,38996
RN,24,11403,Santana do Matos,12746
RN,24,11429,Santana do Seridó,2787
RN,24,11502,Santo Antônio,22779
RN,24,11601,São Bento do Norte,3426
RN,24,11700,São Bento do Trairí,3892
RN,24,11809,São Fernando,3600
RN,24,11908,São Francisco do Oeste,4304
RN,24,12005,São Gonçalo do Amarante,123207
RN,24,12104,São João do Sabugi,6130
RN,24,12203,São José de Mipibu,49693
RN,24,12302,São José do Campestre,11340
RN,24,12401,São José do Seridó,4716
RN,24,12500,São Miguel,24329
RN,24,12559,São Miguel do Gostoso,10590
RN,24,12609,São Paulo do Potengi,17320
RN,24,12708,São Pedro,5905
RN,24,12807,São Rafael,7899
RN,24,12906,São Tomé,10188
RN,24,13003,São Vicente,6514
RN,24,13102,Senador Elói de Souza,6007
RN,24,13201,Senador Georgino Avelino,4193
RN,24,13300,Serra de São Bento,5864
RN,24,13359,Serra do Mel,13694
RN,24,13409,Serra Negra do Norte,7801
RN,24,13508,Serrinha,6609
RN,24,13557,Serrinha dos Pintos,4802
RN,24,13607,Severiano Melo,5623
RN,24,13706,Sítio Novo,4758
RN,24,13805,Taboleiro Grande,2406
RN,24,13904,Taipu,11716
RN,24,14001,Tangará,13602
RN,24,14100,Tenente Ananias,10587
RN,24,14159,Tenente Laurentino Cruz,6118
RN,24,14209,Tibau do Sul,17840
RN,24,14308,Timbaúba dos Batistas,2420
RN,24,14407,Touros,34624
RN,24,14456,Triunfo Potiguar,3474
RN,24,14506,Umarizal,10671
RN,24,14605,Upanema,14013
RN,24,14704,Várzea,5383
RN,24,14753,Venha-Ver,3035
RN,24,14803,Vera Cruz,11044
RN,24,14902,Viçosa,1890
RN,24,15008,Vila Flor,3289
PB,25,00106,Água Branca,9578
PB,25,00205,Aguiar,5061
PB,25,00304,Alagoa Grande,26774
PB,25,00403,Alagoa Nova,21724
PB,25,00502,Alagoinha,14118
PB,25,00536,Alcantil,5777
PB,25,00577,Algodão de Jandaíra,3105
PB,25,00601,Alhandra,22797
PB,25,00700,São João do Rio do Peixe,18468
PB,25,00734,Amparo,2316
PB,25,00775,Aparecida,8225
PB,25,00809,Araçagi,17012
PB,25,00908,Arara,12496
PB,25,01005,Araruna,17442
PB,25,01104,Areia,23082
PB,25,01153,Areia de Baraúnas,2036
PB,25,01203,Areial,7393
PB,25,01302,Aroeiras,19148
PB,25,01351,Assunção,4342
PB,25,01401,Baía da Traição,9648
PB,25,01500,Bananeiras,23989
PB,25,01534,Baraúna,4968
PB,25,01575,Barra de Santana,8253
PB,25,01609,Barra de Santa Rosa,13094
PB,25,01708,Barra de São Miguel,6101
PB,25,01807,Bayeux,84404
PB,25,01906,Belém,16740
PB,25,02003,Belém do Brejo do Cruz,6324
PB,25,02052,Bernardino Batista,3650
PB,25,02102,Boa Ventura,5277
PB,25,02151,Boa Vista,6575
PB,25,02201,Bom Jesus,2333
PB,25,02300,Bom Sucesso,4740
PB,25,02409,Bonito de Santa Fé,10460
PB,25,02508,Boqueirão,18153
PB,25,02607,Igaracy,5743
PB,25,02706,Borborema,4231
PB,25,02805,Brejo do Cruz,14050
PB,25,02904,Brejo dos Santos,5840
PB,25,03001,Caaporã,21865
PB,25,03100,Cabaceiras,5515
PB,25,03209,Cabedelo,70067
PB,25,03308,Cachoeira dos Índios,9351
PB,25,03407,Cacimba de Areia,3354
PB,25,03506,Cacimba de Dentro,16373
PB,25,03555,Cacimbas,7478
PB,25,03605,Caiçara,6713
PB,25,03704,Cajazeiras,66171
PB,25,03753,Cajazeirinhas,2776
PB,25,03803,Caldas Brandão,5928
PB,25,03902,Camalaú,6298
PB,25,04009,Campina Grande,440939
PB,25,04033,Capim,7347
PB,25,04074,Caraúbas,4059
PB,25,04108,Carrapateira,2367
PB,25,04157,Casserengue,7056
PB,25,04207,Catingueira,4572
PB,25,04306,Catolé do Rocha,32118
PB,25,04355,Caturité,5492
PB,25,04405,Conceição,18723
PB,25,04504,Condado,6624
PB,25,04603,Conde,29543
PB,25,04702,Congo,5102
PB,25,04801,Coremas,15005
PB,25,04850,Coxixola,1882
PB,25,04900,Cruz do Espírito Santo,17718
PB,25,05006,Cubati,7820
PB,25,05105,Cuité,20205
PB,25,05204,Cuitegi,6894
PB,25,05238,Cuité de Mamanguape,6431
PB,25,05279,Curral de Cima,5406
PB,25,05303,Curral Velho,2327
PB,25,05352,Damião,5131
PB,25,05402,Desterro,8300
PB,25,05501,Vista Serrana,3759
PB,25,05600,Diamante,6431
PB,25,05709,Dona Inês,10640
PB,25,05808,Duas Estradas,3377
PB,25,05907,Emas,3053
PB,25,06004,Esperança,32522
PB,25,06103,Fagundes,11315
PB,25,06202,Frei Martinho,2913
PB,25,06251,Gado Bravo,8395
PB,25,06301,Guarabira,59836
PB,25,06400,Gurinhém,14133
PB,25,06509,Gurjão,3343
PB,25,06608,Ibiara,5733
PB,25,06707,Imaculada,10550
PB,25,06806,Ingá,18197
PB,25,06905,Itabaiana,23621
PB,25,07002,Itaporanga,24686
PB,25,07101,Itapororoca,19054
PB,25,07200,Itatuba,10816
PB,25,07309,Jacaraú,14923
PB,25,07408,Jericó,7721
PB,25,07507,João Pessoa,888679
PB,25,07606,Juarez Távora,8057
PB,25,07705,Juazeirinho,17488
PB,25,07804,Junco do Seridó,7002
PB,25,07903,Juripiranga,10259
PB,25,08000,Juru,9410
PB,25,08109,Lagoa,4502
PB,25,08208,Lagoa de Dentro,8088
PB,25,08307,Lagoa Seca,29053
PB,25,08406,Lastro,3292
PB,25,08505,Livramento,7045
PB,25,08554,Logradouro,5045
PB,25,08604,Lucena,13019
PB,25,08703,Mãe d'Água,3624
PB,25,08802,Malta,6259
PB,25,08901,Mamanguape,46719
PB,25,09008,Manaíra,10700
PB,25,09057,Marcação,9435
PB,25,09107,Mari,22126
PB,25,09156,Marizópolis,6960
PB,25,09206,Massaranduba,14666
PB,25,09305,Mataraca,8585
PB,25,09339,Matinhas,4735
PB,25,09370,Mato Grosso,2592
PB,25,09396,Maturéia,6677
PB,25,09404,Mogeiro,14375
PB,25,09503,Montadas,6083
PB,25,09602,Monte Horebe,4435
PB,25,09701,Monteiro,33742
PB,25,09800,Mulungu,8945
PB,25,09909,Natuba,9014
PB,25,10006,Nazarezinho,7392
PB,25,10105,Nova Floresta,9884
PB,25,10204,Nova Olinda,5909
PB,25,10303,Nova Palmeira,4362
PB,25,10402,Olho d'Água,6111
PB,25,10501,Olivedos,3674
PB,25,10600,Ouro Velho,2998
PB,25,10659,Parari,1751
PB,25,10709,Passagem,2562
PB,25,10808,Patos,107774
PB,25,10907,Paulista,12160
PB,25,11004,Pedra Branca,3846
PB,25,11103,Pedra Lavrada,6998
PB,25,11202,Pedras de Fogo,31152
PB,25,11301,Piancó,17006
PB,25,11400,Picuí,18835
PB,25,11509,Pilar,12801
PB,25,11608,Pilões,6979
PB,25,11707,Pilõezinhos,5514
PB,25,11806,Pirpirituba,9467
PB,25,11905,Pitimbu,17164
PB,25,12002,Pocinhos,17990
PB,25,12036,Poço Dantas,3932
PB,25,12077,Poço de José de Moura,4120
PB,25,12101,Pombal,33796
PB,25,12200,Prata,4027
PB,25,12309,Princesa Isabel,21659
PB,25,12408,Puxinanã,14837
PB,25,12507,Queimadas,50214
PB,25,12606,Quixaba,1798
PB,25,12705,Remígio,18373
PB,25,12721,Pedro Régis,5925
PB,25,12747,Riachão,2964
PB,25,12754,Riachão do Bacamarte,4877
PB,25,12762,Riachão do Poço,4946
PB,25,12788,Riacho de Santo Antônio,2044
PB,25,12804,Riacho dos Cavalos,8762
PB,25,12903,Rio Tinto,25394
PB,25,13000,Salgadinho,3437
PB,25,13109,Salgado de São Félix,11760
PB,25,13158,Santa Cecília,8031
PB,25,13208,Santa Cruz,6041
PB,25,13307,Santa Helena,6020
PB,25,13356,Santa Inês,3274
PB,25,13406,Santa Luzia,15387
PB,25,13505,Santana de Mangueira,5106
PB,25,13604,Santana dos Garrotes,6657
PB,25,13653,Joca Claudino,2606
PB,25,13703,Santa Rita,159121
PB,25,13802,Santa Teresinha,4499
PB,25,13851,Santo André,2702
PB,25,13901,São Bento,33700
PB,25,13927,São Bentinho,4473
PB,25,13943,São Domingos do Cariri,2676
PB,25,13968,São Domingos,2636
PB,25,13984,São Francisco,3190
PB,25,14008,São João do Cariri,4341
PB,25,14107,São João do Tigre,4363
PB,25,14206,São José da Lagoa Tapada,7270
PB,25,14305,São José de Caiana,5032
PB,25,14404,São José de Espinharas,4099
PB,25,14453,São José dos Ramos,6105
PB,25,14503,São José de Piranhas,19552
PB,25,14552,São José de Princesa,3383
PB,25,14602,São José do Bonfim,3333
PB,25,14651,São José do Brejo do Cruz,1748
PB,25,14701,São José do Sabugi,4270
PB,25,14800,São José dos Cordeiros,3474
PB,25,14909,São Mamede,7640
PB,25,15005,São Miguel de Taipu,7287
PB,25,15104,São Sebastião de Lagoa de Roça,11365
PB,25,15203,São Sebastião do Umbuzeiro,3376
PB,25,15302,Sapé,53309
PB,25,15401,São Vicente do Seridó,10620
PB,25,15500,Serra Branca,14075
PB,25,15609,Serra da Raiz,3162
PB,25,15708,Serra Grande,3043
PB,25,15807,Serra Redonda,6984
PB,25,15906,Serraria,4839
PB,25,15930,Sertãozinho,5282
PB,25,15971,Sobrado,8579
PB,25,16003,Solânea,27749
PB,25,16102,Soledade,14381
PB,25,16151,Sossêgo,3461
PB,25,16201,Sousa,69876
PB,25,16300,Sumé,17763
PB,25,16409,Tacima,7934
PB,25,16508,Taperoá,14376
PB,25,16607,Tavares,14464
PB,25,16706,Teixeira,15082
PB,25,16755,Tenório,3069
PB,25,16805,Triunfo,10259
PB,25,16904,Uiraúna,15386
PB,25,17001,Umbuzeiro,9302
PB,25,17100,Várzea,2764
PB,25,17209,Vieirópolis,4974
PB,25,17407,Zabelê,2310
PE,26,00054,Abreu e Lima,103945
