UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
PE,26,00054,Abreu e Lima,99622
PE,26,00104,Afogados da Ingazeira,37111
PE,26,00203,Afrânio,19456
PE,26,00302,Agrestina,24702
PE,26,00401,Água Preta,36454
PE,26,00500,Águas Belas,43195
PE,26,00609,Alagoinha,14554
PE,26,00708,Aliança,38375
PE,26,00807,Altinho,22959
PE,26,00906,Amaraji,22788
PE,26,01003,Angelim,11072
PE,26,01052,Araçoiaba,20312
PE,26,01102,Araripina,83964
PE,26,01201,Arcoverde,73844
PE,26,01300,Barra de Guabiraba,14257
PE,26,01409,Barreiros,42552
PE,26,01508,Belém de Maria,12023
PE,26,01607,Belém do São Francisco,20728
PE,26,01706,Belo Jardim,76185
PE,26,01805,Betânia,12671
PE,26,01904,Bezerros,60714
PE,26,02001,Bodocó,37909
PE,26,02100,Bom Conselho,48336
PE,26,02209,Bom Jardim,39132
PE,26,02308,Bonito,38152
PE,26,02407,Brejão,8999
PE,26,02506,Brejinho,7486
PE,26,02605,Brejo da Madre de Deus,50249
PE,26,02704,Buenos Aires,13119
PE,26,02803,Buíque,57825
PE,26,02902,Cabo de Santo Agostinho,205112
PE,26,03009,Cabrobó,33934
PE,26,03108,Cachoeirinha,20258
PE,26,03207,Caetés,28570
PE,26,03306,Calçado,11089
PE,26,03405,Calumbi,5753
PE,26,03454,Camaragibe,156736
PE,26,03504,Camocim de São Félix,18627
PE,26,03603,Camutanga,8530
PE,26,03702,Canhotinho,24835
PE,26,03801,Capoeiras,20048
PE,26,03900,Carnaíba,19491
PE,26,03926,Carnaubeira da Penha,12836
PE,26,04007,Carpina,82872
PE,26,04106,Caruaru,356872
PE,26,04155,Casinhas,14313
PE,26,04205,Catende,42434
PE,26,04304,Cedro,11722
PE,26,04403,Chã de Alegria,13428
PE,26,04502,Chã Grande,21579
PE,26,04601,Condado,26249
PE,26,04700,Correntes,18144
PE,26,04809,Cortês,12596
PE,26,04908,Cumaru,11635
PE,26,05004,Cupira,24041
PE,26,05103,Custódia,36841
PE,26,05152,Dormentes,18734
PE,26,05202,Escada,68448
PE,26,05301,Exu,31885
PE,26,05400,Feira Nova,22013
PE,26,05459,Fernando de Noronha,3021
PE,26,05509,Ferreiros,14365
PE,26,05608,Flores,22631
PE,26,05707,Floresta,32556
PE,26,05806,Frei Miguelinho,15366
PE,26,05905,Gameleira,30780
PE,26,06002,Garanhuns,138983
PE,26,06101,Glória do Goitá,30504
PE,26,06200,Goiana,79455
PE,26,06309,Granito,7435
PE,26,06408,Gravatá,83437
PE,26,06507,Iati,19152
PE,26,06606,Ibimirim,29055
PE,26,06705,Ibirajuba,7756
PE,26,06804,Igarassu,115640
PE,26,06903,Iguaracy,12209
PE,26,07000,Inajá,22840
PE,26,07109,Ingazeira,4554
PE,26,07208,Ipojuca,94709
PE,26,07307,Ipubi,30512
PE,26,07406,Itacuruba,4869
PE,26,07505,Itaíba,26390
PE,26,07604,Ilha de Itamaracá,25836
PE,26,07653,Itambé,36422
PE,26,07703,Itapetim,13680
PE,26,07752,Itapissuma,26397
PE,26,07802,Itaquitinga,16903
PE,26,07901,Jaboatão dos Guararapes,697636
PE,26,07950,Jaqueira,11668
PE,26,08008,Jataúba,17070
PE,26,08057,Jatobá,14740
PE,26,08107,João Alfredo,33563
PE,26,08206,Joaquim Nabuco,16036
PE,26,08255,Jucati,11361
PE,26,08305,Jupi,14747
PE,26,08404,Jurema,15323
PE,26,08453,Lagoa do Carro,17886
PE,26,08503,Lagoa de Itaenga,21397
PE,26,08602,Lagoa do Ouro,13065
PE,26,08701,Lagoa dos Gatos,16262
PE,26,08750,Lagoa Grande,25349
PE,26,08800,Lajedo,39982
PE,26,08909,Limoeiro,56302
PE,26,09006,Macaparana,25278
PE,26,09105,Machados,15851
PE,26,09154,Manari,21085
PE,26,09204,Maraial,11473
PE,26,09303,Mirandiba,15308
PE,26,09402,Moreno,62263
PE,26,09501,Nazaré da Mata,32366
PE,26,09600,Olinda,391835
PE,26,09709,Orobó,23833
PE,26,09808,Orocó,14827
PE,26,09907,Ouricuri,68939
PE,26,10004,Palmares,62994
PE,26,10103,Palmeirina,7789
PE,26,10202,Panelas,26492
PE,26,10301,Paranatama,11478
PE,26,10400,Parnamirim,21914
PE,26,10509,Passira,28972
PE,26,10608,Paudalho,56074
PE,26,10707,Paulista,329117
PE,26,10806,Pedra,22566
PE,26,10905,Pesqueira,67047
PE,26,11002,Petrolândia,36187
PE,26,11101,Petrolina,343865
PE,26,11200,Poção,11299
PE,26,11309,Pombos,27033
PE,26,11408,Primavera,14831
PE,26,11507,Quipapá,25896
PE,26,11533,Quixaba,6822
PE,26,11606,Recife,1637834
PE,26,11705,Riacho das Almas,20443
PE,26,11804,Ribeirão,47209
PE,26,11903,Rio Formoso,23440
PE,26,12000,Sairé,10.103
PE,26,12109,Salgadinho,10768
PE,26,12208,Salgueiro,60604
PE,26,12307,Saloá,15823
PE,26,12406,Sanharó,26026
PE,26,12455,Santa Cruz,15236
PE,26,12471,Santa Cruz da Baixa Verde,12531
PE,26,12505,Santa Cruz do Capibaribe,105936
PE,26,12554,Santa Filomena,14390
PE,26,12604,Santa Maria da Boa Vista,41759
PE,26,12703,Santa Maria do Cambucá,14048
PE,26,12802,Santa Terezinha,11764
PE,26,12901,São Benedito do Sul,15717
PE,26,13008,São Bento do Una,58956
PE,26,13107,São Caitano,37119
PE,26,13206,São João,22686
PE,26,13305,São Joaquim do Monte,21314
PE,26,13404,São José da Coroa Grande,21004
PE,26,13503,São José do Belmonte,33895
PE,26,13602,São José do Egito,33789
PE,26,13701,São Lourenço da Mata,112362
PE,26,13800,São Vicente Ferrer,17950
PE,26,13909,Serra Talhada,85774
PE,26,14006,Serrita,19133
PE,26,14105,Sertânia,35761
PE,26,14204,Sirinhaém,45359
PE,26,14303,Moreilândia,11270
PE,26,14402,Solidão,5993
PE,26,14501,Surubim,64520
PE,26,14600,Tabira,28371
PE,26,14709,Tacaimbó,12890
PE,26,14808,Tacaratu,25417
PE,26,14857,Tamandaré,23149
PE,26,15003,Taquaritinga do Norte,28416
PE,26,15102,Terezinha,7139
PE,26,15201,Terra Nova,9983
PE,26,15300,Timbaúba,50956
PE,26,15409,Toritama,44254
PE,26,15508,Tracunhaém,13724
PE,26,15607,Trindade,30222
PE,26,15706,Triunfo,15265
PE,26,15805,Tupanatinga,27052
PE,26,15904,Tuparetama,8192
PE,26,16001,Venturosa,18298
PE,26,16100,Verdejante,9514
PE,26,16183,Vertente do Lério,7666
PE,26,16209,Vertentes,20503
PE,26,16308,Vicência,32513
PE,26,16407,Vitória de Santo Antão,137915
PE,26,16506,Xexéu,14691
AL,27,00102,Água Branca,20162
AL,27,00201,Anadia,17564
AL,27,00300,Arapiraca,230417
AL,27,00409,Atalaia,47000
AL,27,00508,Barra de Santo Antônio,15792
AL,27,00607,Barra de São Miguel,8264
AL,27,00706,Batalha,18455
AL,27,00805,Belém,4406
AL,27,00904,Belo Monte,6696
AL,27,01001,Boca da Mata,27168
AL,27,01100,Branquinha,10529
AL,27,01209,Cacimbinhas,10730
AL,27,01308,Cajueiro,21194
AL,27,01357,Campestre,6918
AL,27,01407,Campo Alegre,56579
AL,27,01506,Campo Grande,9549
AL,27,01605,Canapi,17726
AL,27,01704,Capela,17124
AL,27,01803,Carneiros,9000
AL,27,01902,Chã Preta,7319
AL,27,02009,Coité do Nóia,10744
AL,27,02108,Colônia Leopoldina,21575
AL,27,02207,Coqueiro Seco,5826
AL,27,02306,Coruripe,56562
AL,27,02355,Craíbas,24129
AL,27,02405,Delmiro Gouveia,51763
AL,27,02504,Dois Riachos,11054
AL,27,02553,Estrela de Alagoas,18153
AL,27,02603,Feira Grande,22152
AL,27,02702,Feliz Deserto,4729
AL,27,02801,Flexeiras,12773
AL,27,02900,Girau do Ponciano,40588
AL,27,03007,Ibateguara,15606
AL,27,03106,Igaci,25649
AL,27,03205,Igreja Nova,24408
AL,27,03304,Inhapi,18378
AL,27,03403,Jacaré dos Homens,5288
AL,27,03502,Jacuípe,7036
AL,27,03601,Japaratinga,8317
AL,27,03700,Jaramataia,5597
AL,27,03759,Jequiá da Praia,11624
AL,27,03809,Joaquim Gomes,23903
AL,27,03908,Jundiá,4175
AL,27,04005,Junqueiro,24731
AL,27,04104,Lagoa da Canoa,17934
AL,27,04203,Limoeiro de Anadia,28495
AL,27,04302,Maceió,1012382
AL,27,04401,Major Isidoro,19891
AL,27,04500,Maragogi,32369
AL,27,04609,Maravilha,9326
AL,27,04708,Marechal Deodoro,51364
AL,27,04807,Maribondo,13337
AL,27,04906,Mar Vermelho,3534
AL,27,05002,Mata Grande,25226
AL,27,05101,Matriz de Camaragibe,24649
AL,27,05200,Messias,17676
AL,27,05309,Minador do Negrão,5337
AL,27,05408,Monteirópolis,7153
AL,27,05507,Murici,28137
AL,27,05606,Novo Lino,12615
AL,27,05705,Olho d'Água das Flores,21437
AL,27,05804,Olho d'Água do Casado,9303
AL,27,05903,Olho d'Água Grande,5117
AL,27,06000,Olivença,11591
AL,27,06109,Ouro Branco,11456
AL,27,06208,Palestina,4985
AL,27,06307,Palmeira dos Índios,73096
AL,27,06406,Pão de Açúcar,24446
AL,27,06422,Pariconha,10527
AL,27,06448,Paripueira,13016
AL,27,06505,Passo de Camaragibe,15232
AL,27,06604,Paulo Jacinto,7568
AL,27,06703,Penedo,63516
AL,27,06802,Piaçabuçu,17805
AL,27,06901,Pilar,35008
AL,27,07008,Pindoba,2911
AL,27,07107,Piranhas,24891
AL,27,07206,Poço das Trincheiras,14354
AL,27,07305,Porto Calvo,27079
AL,27,07404,Porto de Pedras,7873
AL,27,07503,Porto Real do Colégio,20018
AL,27,07602,Quebrangulo,11342
AL,27,07701,Rio Largo,74838
AL,27,07800,Roteiro,6680
AL,27,07909,Santa Luzia do Norte,7272
AL,27,08006,Santana do Ipanema,47486
AL,27,08105,Santana do Mundaú,10755
AL,27,08204,São Brás,6953
AL,27,08303,São José da Laje,23855
AL,27,08402,São José da Tapera,32111
AL,27,08501,São Luís do Quitunde,34415
AL,27,08600,São Miguel dos Campos,60775
AL,27,08709,São Miguel dos Milagres,7888
AL,27,08808,São Sebastião,34011
AL,27,08907,Satuba,13716
AL,27,08956,Senador Rui Palmeira,13818
AL,27,09004,Tanque d'Arca,6187
AL,27,09103,Taquarana,19886
AL,27,09152,Teotônio Vilela,43960
AL,27,09202,Traipu,27632
AL,27,09301,União dos Palmares,65461
AL,27,09400,Viçosa,25773
SE,28,00100,Amparo de São Francisco,2368
SE,28,00209,Aquidabã,21443
SE,28,00308,Aracaju,648939
SE,28,00407,Arauá,10168
SE,28,00506,Areia Branca,18396
SE,28,00605,Barra dos Coqueiros,29873
SE,28,00670,Boquim,26731
SE,28,00704,Brejo Grande,8264
SE,28,01009,Campo do Brito,17997
SE,28,01108,Canhoba,4011
SE,28,01207,Canindé de São Francisco,29430
SE,28,01306,Capela,33904
SE,28,01405,Carira,21724
SE,28,01504,Carmópolis,16324
SE,28,01603,Cedro de São João,5880
SE,28,01702,Cristinápolis,18190
SE,28,01900,Cumbe,3977
SE,28,02007,Divina Pastora,5059
SE,28,02106,Estância,68804
SE,28,02205,Feira Nova,5567
SE,28,02304,Frei Paulo,15283
SE,28,02403,Gararu,11606
SE,28,02502,General Maynard,3307
SE,28,02601,Graccho Cardoso,5811
SE,28,02700,Ilha das Flores,8519
SE,28,02809,Indiaroba,17761
SE,28,02908,Itabaiana,94696
SE,28,03005,Itabaianinha,41684
SE,28,03104,Itabi,4921
SE,28,03203,Itaporanga d'Ajuda,33994
SE,28,03302,Japaratuba,18576
SE,28,03401,Japoatã,13085
SE,28,03500,Lagarto,103576
SE,28,03609,Laranjeiras,29567
SE,28,03708,Macambira,6877
SE,28,03807,Malhada dos Bois,3665
SE,28,03906,Malhador,12581
SE,28,04003,Maruim,17153
SE,28,04102,Moita Bonita,11322
SE,28,04201,Monte Alegre de Sergipe,15120
SE,28,04300,Muribeca,7610
SE,28,04409,Neópolis,18735
SE,28,04458,Nossa Senhora Aparecida,8783
SE,28,04508,Nossa Senhora da Glória,36514
SE,28,04607,Nossa Senhora das Dores,26460
SE,28,04706,Nossa Senhora de Lourdes,6470
SE,28,04805,Nossa Senhora do Socorro,181503
SE,28,04904,Pacatuba,14347
SE,28,05000,Pedra Mole,3236
SE,28,05109,Pedrinhas,9538
SE,28,05208,Pinhão,6523
SE,28,05307,Pirambu,9199
SE,28,05406,Poço Redondo,34412
SE,28,05505,Poço Verde,23586
SE,28,05604,Porto da Folha,28497
SE,28,05703,Propriá,29559
SE,28,05802,Riachão do Dantas,19800
SE,28,05901,Riachuelo,10140
SE,28,06008,Ribeirópolis,18528
SE,28,06107,Rosário do Catete,10697
SE,28,06206,Salgado,19970
SE,28,06305,Santa Luzia do Itanhy,13947
SE,28,06404,Santana do São Francisco,7714
SE,28,06503,Santa Rosa de Lima,3904
SE,28,06602,Santo Amaro das Brotas,12051
SE,28,06701,São Cristóvão,89027
SE,28,06800,São Domingos,11065
SE,28,06909,São Francisco,3987
SE,28,07006,São Miguel do Aleixo,3913
SE,28,07105,Simão Dias,40486
SE,28,07204,Siriri,8813
SE,28,07303,Telha,3204
SE,28,07402,Tobias Barreto,51843
SE,28,07501,Tomar do Geru,13061
SE,28,07600,Umbaúba,25033
BA,29,00108,Abaíra,8767
BA,29,00207,Abaré,19814
BA,29,00306,Acajutiba,15129
BA,29,00355,Adustina,16784
BA,29,00405,Água Fria,16901
BA,29,00504,Érico Cardoso,10662
BA,29,00603,Aiquara,4478
BA,29,00702,Alagoinhas,150832
BA,29,00801,Alcobaça,22449
BA,29,00900,Almadina,5566
BA,29,01007,Amargosa,37031
BA,29,01106,Amélia Rodrigues,25224
BA,29,01155,América Dourada,16097
BA,29,01205,Anagé,18194
BA,29,01304,Andaraí,13153
BA,29,01353,Andorinha,14690
BA,29,01403,Angical,14017
BA,29,01502,Anguera,11142
BA,29,01601,Antas,19093
BA,29,01700,Antônio Cardoso,11691
BA,29,01809,Antônio Gonçalves,11715
BA,29,01908,Aporá,17673
BA,29,01957,Apuarema,7360
BA,29,02005,Aracatu,13229
BA,29,02054,Araças,12143
BA,29,02104,Araci,54099
BA,29,02203,Aramari,11332
BA,29,02252,Arataca,11079
BA,29,02302,Aratuípe,8813
BA,29,02401,Aurelino Leal,11774
BA,29,02500,Baianópolis,13824
BA,29,02609,Baixa Grande,20488
BA,29,02658,Banzaê,13217
BA,29,02708,Barra,53231
BA,29,02807,Barra da Estiva,20813
BA,29,02906,Barra do Choça,32018
BA,29,03003,Barra do Mendes,13900
BA,29,03102,Barra do Rocha,5821
BA,29,03201,Barreiras,153831
BA,29,03235,Barro Alto,14802
BA,29,03276,Barrocas,15846
BA,29,03300,Barro Preto,5743
BA,29,03409,Belmonte,23214
BA,29,03508,Belo Campo,17317
BA,29,03607,Biritinga,15975
BA,29,03706,Boa Nova,12953
BA,29,03805,Boa Vista do Tupim,18622
BA,29,03904,Bom Jesus da Lapa,68609
BA,29,03953,Bom Jesus da Serra,9942
BA,29,04001,Boninal,14288
BA,29,04050,Bonito,16637
BA,29,04100,Boquira,21520
BA,29,04209,Botuporã,10300
BA,29,04308,Brejões,14370
BA,29,04407,Brejolândia,10493
BA,29,04506,Brotas de Macaúbas,10341
BA,29,04605,Brumado,67048
BA,29,04704,Buerarema,18391
BA,29,04753,Buritirama,21067
BA,29,04803,Caatiba,7043
BA,29,04852,Cabaceiras do Paraguaçu,18698
BA,29,04902,Cachoeira,33861
BA,29,05008,Caculé,23045
BA,29,05107,Caém,9372
BA,29,05156,Caetanos,15524
BA,29,05206,Caetité,50861
BA,29,05305,Cafarnaum,18356
BA,29,05404,Cairu,17913
BA,29,05503,Caldeirão Grande,13260
BA,29,05602,Camacan,31968
BA,29,05701,Camaçari,293723
BA,29,05800,Camamu,35248
BA,29,05909,Campo Alegre de Lourdes,28844
BA,29,06006,Campo Formoso,70912
BA,29,06105,Canápolis,9719
BA,29,06204,Canarana,26020
BA,29,06303,Canavieiras,31301
BA,29,06402,Candeal,8338
BA,29,06501,Candeias,86677
BA,29,06600,Candiba,14268
BA,29,06709,Cândido Sales,25332
BA,29,06808,Cansanção,34784
BA,29,06824,Canudos,16752
BA,29,06857,Capela do Alto Alegre,11660
BA,29,06873,Capim Grosso,30451
BA,29,06899,Caraíbas,9107
BA,29,06907,Caravelas,21937
BA,29,07004,Cardeal da Silva,9240
BA,29,07103,Carinhanha,28965
BA,29,07202,Casa Nova,71366
BA,29,07301,Castro Alves,26209
BA,29,07400,Catolândia,3555
BA,29,07509,Catu,54424
BA,29,07558,Caturama,9340
BA,29,07608,Central,17252
BA,29,07707,Chorrochó,11154
BA,29,07806,Cícero Dantas,33356
BA,29,07905,Cipó,17097
BA,29,08002,Coaraci,17458
BA,29,08101,Cocos,18746
BA,29,08200,Conceição da Feira,22392
BA,29,08309,Conceição do Almeida,17332
BA,29,08408,Conceição do Coité,66191
BA,29,08507,Conceição do Jacuípe,32909
BA,29,08606,Conde,25630
BA,29,08705,Condeúba,17319
BA,29,08804,Contendas do Sincorá,4086
BA,29,08903,Coração de Maria,22719
BA,29,09000,Cordeiros,8585
BA,29,09109,Coribe,14240
BA,29,09208,Coronel João Sá,15801
BA,29,09307,Correntina,32081
BA,29,09406,Cotegipe,13796
BA,29,09505,Cravolândia,5349
BA,29,09604,Crisópolis,21040
BA,29,09703,Cristópolis,13872
BA,29,09802,Cruz das Almas,62871
BA,29,09901,Curaçá,34389
BA,29,10008,Dário Meira,10906
BA,29,10057,Dias d'Ávila,79685
BA,29,10107,Dom Basílio,12155
BA,29,10206,Dom Macedo Costa,4050
BA,29,10305,Elísio Medrado,8119
BA,29,10404,Encruzilhada,17593
BA,29,10503,Entre Rios,41654
BA,29,10602,Esplanada,36882
BA,29,10701,Euclides da Cunha,59842
BA,29,10727,Eunápolis,112318
BA,29,10750,Fátima,17601
BA,29,10776,Feira da Mata,5668
BA,29,10800,Feira de Santana,609913
BA,29,10859,Filadélfia,16410
BA,29,10909,Firmino Alves,5604
BA,29,11006,Floresta Azul,10686
BA,29,11105,Formosa do Rio Preto,25311
BA,29,11204,Gandu,32202
BA,29,11253,Gavião,4487
BA,29,11303,Gentio do Ouro,11206
BA,29,11402,Glória,15208
BA,29,11501,Gongogi,7276
BA,29,11600,Governador Mangabeira,20679
BA,29,11659,Guajeru,7239
BA,29,11709,Guanambi,84014
BA,29,11808,Guaratinga,20991
BA,29,11857,Heliópolis,13076
BA,29,11907,Iaçu,24496
BA,29,12004,Ibiassucê,9427
BA,29,12103,Ibicaraí,22014
BA,29,12202,Ibicoara,19346
BA,29,12301,Ibicuí,16162
BA,29,12400,Ibipeba,18097
BA,29,12509,Ibipitanga,14856
BA,29,12608,Ibiquera,4043
BA,29,12707,Ibirapitanga,23343
BA,29,12806,Ibirapuã,8581
BA,29,12905,Ibirataia,15760
BA,29,13002,Ibitiara,16272
BA,29,13101,Ibititá,17150
BA,29,13200,Ibotirama,26846
BA,29,13309,Ichu,6194
BA,29,13408,Igaporã,15630
BA,29,13457,Igrapiúna,13367
BA,29,13507,Iguaí,26868
BA,29,13606,Ilhéus,164844
BA,29,13705,Inhambupe,39499
BA,29,13804,Ipecaetá,14625
BA,29,13903,Ipiaú,45823
BA,29,14000,Ipirá,59763
BA,29,14109,Ipupiara,9817
BA,29,14208,Irajuba,7243
BA,29,14307,Iramaia,8893
BA,29,14406,Iraquara,24942
BA,29,14505,Irará,28892
BA,29,14604,Irecê,72386
BA,29,14653,Itabela,30413
BA,29,14703,Itaberaba,64325
BA,29,14802,Itabuna,212740
BA,29,14901,Itacaré,27891
BA,29,15007,Itaeté,15999
BA,29,15106,Itagi,12462
BA,29,15205,Itagibá,14712
BA,29,15304,Itagimirim,6914
BA,29,15353,Itaguaçu da Bahia,14311
BA,29,15403,Itaju do Colônia,6770
BA,29,15502,Itajuípe,20587
BA,29,15601,Itamaraju,64521
BA,29,15700,Itamari,8069
BA,29,15809,Itambé,23358
BA,29,15908,Itanagra,6445
BA,29,16005,Itanhém,19499
BA,29,16104,Itaparica,22114
BA,29,16203,Itapé,9008
BA,29,16302,Itapebi,10306
BA,29,16401,Itapetinga,75470
BA,29,16500,Itapicuru,35256
BA,29,16609,Itapitanga,10328
BA,29,16708,Itaquara,8288
BA,29,16807,Itarantim,19646
BA,29,16856,Itatim,14432
BA,29,16906,Itiruçu,12624
BA,29,17003,Itiúba,36063
BA,29,17102,Itororó,20375
BA,29,17201,Ituaçu,18889
BA,29,17300,Ituberá,28457
BA,29,17334,Iuiú,10969
BA,29,17359,Jaborandi,8496
BA,29,17409,Jacaraci,14834
BA,29,17508,Jacobina,80394
BA,29,17607,Jaguaquara,54163
BA,29,17706,Jaguarari,33385
BA,29,17805,Jaguaripe,18588
BA,29,17904,Jandaíra,10691
BA,29,18001,Jequié,155800
BA,29,18100,Jeremoabo,40232
BA,29,18209,Jiquiriçá,14516
BA,29,18308,Jitaúna,11540
BA,29,18357,João Dourado,24964
BA,29,18407,Juazeiro,215183
BA,29,18456,Jucuruçu,9272
BA,29,18506,Jussara,15307
BA,29,18555,Jussari,5902
BA,29,18605,Jussiape,6406
BA,29,18704,Lafaiete Coutinho,3757
BA,29,18753,Lagoa Real,15555
BA,29,18803,Laje,23638
BA,29,18902,Lajedão,3934
BA,29,19009,Lajedinho,3808
BA,29,19058,Lajedo do Tabocal,8546
BA,29,19108,Lamarão,8430
BA,29,19157,Lapão,27170
BA,29,19207,Lauro de Freitas,195095
BA,29,19306,Lençóis,11315
BA,29,19405,Licínio de Almeida,12406
BA,29,19504,Livramento de Nossa Senhora,45388
BA,29,19553,Luís Eduardo Magalhães,84753
BA,29,19603,Macajuba,11364
BA,29,19702,Macarani,18592
BA,29,19801,Macaúbas,49474
BA,29,19900,Macururé,7862
BA,29,19926,Madre de Deus,20737
BA,29,19959,Maetinga,3577
BA,29,20007,Maiquinique,10016
BA,29,20106,Mairi,18753
BA,29,20205,Malhada,16830
BA,29,20304,Malhada de Pedras,8430
BA,29,20403,Manoel Vitorino,13397
BA,29,20452,Mansidão,13546
BA,29,20502,Maracás,21295
BA,29,20601,Maragogipe,44555
BA,29,20700,Maraú,20518
BA,29,20809,Marcionílio Souza,10434
BA,29,20908,Mascote,13931
BA,29,21005,Mata de São João,46014
BA,29,21054,Matina,12116
BA,29,21104,Medeiros Neto,22659
BA,29,21203,Miguel Calmon,26159
BA,29,21302,Milagres,11009
BA,29,21401,Mirangaba,18195
BA,29,21450,Mirante,8844
BA,29,21500,Monte Santo,49565
BA,29,21609,Morpará,8542
BA,29,21708,Morro do Chapéu,35383
BA,29,21807,Mortugaba,12031
BA,29,21906,Mucugê,9244
BA,29,22003,Mucuri,41221
BA,29,22052,Mulungu do Morro,11114
BA,29,22102,Mundo Novo,26575
BA,29,22201,Muniz Ferreira,7399
BA,29,22250,Muquém de São Francisco,11280
BA,29,22300,Muritiba,29387
BA,29,22409,Mutuípe,22156
BA,29,22508,Nazaré,28451
BA,29,22607,Nilo Peçanha,13914
BA,29,22656,Nordestina,13095
BA,29,22706,Nova Canaã,16451
BA,29,22730,Nova Fátima,7802
BA,29,22755,Nova Ibiá,6631
BA,29,22805,Nova Itarana,8172
BA,29,22854,Nova Redenção,9115
BA,29,22904,Nova Soure,24493
BA,29,23001,Nova Viçosa,42950
BA,29,23035,Novo Horizonte,12241
BA,29,23050,Novo Triunfo,15380
BA,29,23100,Olindina,28152
BA,29,23209,Oliveira dos Brejinhos,21838
BA,29,23308,Ouriçangas,8557
BA,29,23357,Ourolândia,17389
BA,29,23407,Palmas de Monte Alto,21703
BA,29,23506,Palmeiras,8961
BA,29,23605,Paramirim,21518
BA,29,23704,Paratinga,31853
BA,29,23803,Paripiranga,28956
BA,29,23902,Pau Brasil,9981
BA,29,24009,Paulo Afonso,117014
BA,29,24058,Pé de Serra,13601
BA,29,24108,Pedrão,7298
BA,29,24207,Pedro Alexandre,17486
BA,29,24306,Piatã,17269
BA,29,24405,Pilão Arcado,34486
BA,29,24504,Pindaí,16234
BA,29,24603,Pindobaçu,20204
BA,29,24652,Pintadas,10482
BA,29,24678,Piraí do Norte,10007
BA,29,24702,Piripá,10952
BA,29,24801,Piritiba,24538
BA,29,24900,Planaltino,9272
BA,29,25006,Planalto,26092
BA,29,25105,Poções,46862
BA,29,25204,Pojuca,39045
BA,29,25253,Ponto Novo,15012
BA,29,25303,Porto Seguro,146625
BA,29,25402,Potiraguá,7549
BA,29,25501,Prado,28152
BA,29,25600,Presidente Dutra,15121
BA,29,25709,Presidente Jânio Quadros,12505
BA,29,25758,Presidente Tancredo Neves,27422
BA,29,25808,Queimadas,25445
BA,29,25907,Quijingue,27533
BA,29,25931,Quixabeira,8990
BA,29,25956,Rafael Jambeiro,22610
BA,29,26004,Remanso,41200
BA,29,26103,Retirolândia,14295
BA,29,26202,Riachão das Neves,22343
BA,29,26301,Riachão do Jacuípe,33403
BA,29,26400,Riacho de Santana,35240
BA,29,26509,Ribeira do Amparo,14843
BA,29,26608,Ribeira do Pombal,52956
BA,29,26657,Ribeirão do Largo,6304
BA,29,26707,Rio de Contas,13048
BA,29,26806,Rio do Antônio,15289
BA,29,26905,Rio do Pires,11645
BA,29,27002,Rio Real,40475
BA,29,27101,Rodelas,9213
BA,29,27200,Ruy Barbosa,30767
BA,29,27309,Salinas da Margarida,15463
BA,29,27408,Salvador,2857329
BA,29,27507,Santa Bárbara,20694
BA,29,27606,Santa Brígida,14088
BA,29,27705,Santa Cruz Cabrália,27626
BA,29,27804,Santa Cruz da Vitória,6354
BA,29,27903,Santa Inês,10656
BA,29,28000,Santaluz,37158
BA,29,28059,Santa Luzia,12751
BA,29,28109,Santa Maria da Vitória,39920
BA,29,28208,Santana,26517
BA,29,28307,Santanópolis,8920
BA,29,28406,Santa Rita de Cássia,28192
BA,29,28505,Santa Teresinha,10345
BA,29,28604,Santo Amaro,59512
BA,29,28703,Santo Antônio de Jesus,100605
BA,29,28802,Santo Estêvão,52413
BA,29,28901,São Desidério,33193
BA,29,28950,São Domingos,9042
BA,29,29008,São Félix,14717
BA,29,29057,São Félix do Coribe,15310
BA,29,29107,São Felipe,21069
BA,29,29206,São Francisco do Conde,39338
BA,29,29255,São Gabriel,18798
BA,29,29305,São Gonçalo dos Campos,37139
BA,29,29354,São José da Vitória,5710
BA,29,29370,São José do Jacuípe,10417
BA,29,29404,São Miguel das Matas,11645
BA,29,29503,São Sebastião do Passé,44164
BA,29,29602,Sapeaçu,17387
BA,29,29701,Sátiro Dias,19644
BA,29,29750,Saubara,11978
BA,29,29800,Saúde,12883
BA,29,29909,Seabra,43941
BA,29,30006,Sebastião Laranjeiras,11351
BA,29,30105,Senhor do Bonfim,78588
BA,29,30154,Serra do Ramalho,31532
BA,29,30204,Sento Sé,40703
BA,29,30303,Serra Dourada,17452
BA,29,30402,Serra Preta,15064
BA,29,30501,Serrinha,80411
BA,29,30600,Serrolândia,13347
BA,29,30709,Simões Filho,132906
BA,29,30758,Sítio do Mato,12965
BA,29,30766,Sítio do Quinto,10316
BA,29,30774,Sobradinho,22806
BA,29,30808,Souto Soares,16905
BA,29,30907,Tabocas do Brejo Velho,12517
BA,29,31004,Tanhaçu,20416
BA,29,31053,Tanque Novo,17285
BA,29,31103,Tanquinho,7909
BA,29,31202,Taperoá,20889
BA,29,31301,Tapiramutá,17046
BA,29,31350,Teixeira de Freitas,158445
BA,29,31400,Teodoro Sampaio,7493
BA,29,31509,Teofilândia,22479
BA,29,31608,Teolândia,14860
BA,29,31707,Terra Nova,12965
BA,29,31806,Tremedal,16608
BA,29,31905,Tucano,50568
BA,29,32002,Uauá,24486
